distance_to_candidate,remaining_capacity_ratio,candidate_demand_ratio,dist_candidate_to_depot,urgency_score,shap_distance_to_candidate,shap_remaining_capacity_ratio,shap_candidate_demand_ratio,shap_dist_candidate_to_depot,shap_urgency_score
0.4872423804979705,0.2872254096226305,0.2343353011128141,0.0988481860293772,0.852123325041028,-0.010015361178493548,0.00634320916865363,0.009274078530706902,0.00010445998998420691,0.012439036311616292
0.449404204187001,0.4974663066121778,0.3657794282331377,0.0739060016689207,0.476004777334396,-0.012168341302822228,-0.001863206195030216,-0.002349348938651019,-0.0019495367474610247,0.0011885645759502949
0.270473544725235,1.0,0.274711225664673,0.270473544725235,0.2364523645198491,-0.006203007717736,0.0011714148765895516,-0.0033504703893140688,-0.0041931679760455155,-0.0043905834107863485
0.516962443378706,1.0,0.3210729973190021,0.516962443378706,0.2581439995550564,-0.019989969599955658,0.0003553484255462536,0.00024730424815970763,-0.000769000579675776,0.0025856669250060803
0.6895979921372444,0.831135193800412,0.2101656632980856,0.2846079940552394,0.2844932644936589,-0.01893276499728927,0.00024352300818463845,0.0007625167086553119,-0.00476067513795897,-0.008364028761989176
0.5015202352351678,0.4237663886555349,0.3764970985634087,0.4751782233019425,0.5900540171344957,-0.0179213302390599,0.003820408282608696,-0.006093016200557031,0.0039059953967080217,0.00030804667079792125
0.38419900757276,1.0,0.1444037876541387,0.38419900757276,0.2797330772242506,-0.008102850458517424,-0.0008080369721665193,0.0034219337627837375,-0.0010184326215767214,-0.007556986020699696
0.586456756813089,0.5804173092310472,0.16815865102442,0.6936787191448732,0.3537581235431921,-0.01809241879934234,-0.0018726660434640508,0.0012230140050996851,-0.0024603589181606367,-0.0021089180952003515
0.1321149241520983,0.2892380379387833,0.1771818538791615,0.1737069131647223,0.7367197407203193,0.028881282585061854,0.010007449723607351,0.017254716526131232,-0.005503010949623786,0.0009521901654989052
0.2318362924696712,0.7475799554028325,0.2360148263845504,0.2669521291576437,0.280211174120645,0.002908676411698252,0.004221943031725459,0.0006867772264286031,-0.0031361594533791505,-0.00484441826456532
0.781020663319842,0.7422978092334181,0.1830666000727395,0.6478257386636005,0.3375662068561648,-0.016571269174392,-6.995736320277502e-05,0.0039341330748356995,-0.0033052124510231807,-0.012399484753987054
0.5130301861417692,1.0,0.1702343099769729,0.5130301861417692,0.2921604830239748,-0.020471124443056397,-0.0023420836140758184,-0.0007432568834883569,0.0006122399463947658,-0.009092502929215698
0.540423150445337,0.2783136060433752,0.1730493137047987,0.5932911464577189,0.8052159364523851,-0.02100233076479526,0.010874851336193387,0.018043983970201224,0.00035572014447552645,0.011050617567925657
0.6628222840289374,1.0,0.1804702458986504,0.6628222840289374,0.2539953722930959,-0.02295034840358312,-0.007954000697463926,0.0003940381552456529,0.004336225922479571,-0.003170461542540579
0.4783952276782979,1.0,0.3496487561512676,0.4783952276782979,0.2664248039354723,-0.019977075725819304,0.0010503666816839541,0.00018460873668118438,0.004072204056155897,0.0012858138753654201
0.4440217336763815,0.4948105111495706,0.1492794122783683,0.6693498934938844,0.5603621374862781,-0.016042647811000278,-0.004225393299975622,0.003296193704154575,0.0016692873640477045,-3.4856396287068495e-05
0.2755678208296855,0.6133762758157486,0.2407006969981594,0.0864240134467819,0.434357855756885,-0.003975316419732735,0.00018493071137527296,-0.0004636811969703558,-0.0038463825681537855,-0.001983169846389501
0.3345121945680945,0.6649334668937329,0.3293978412285738,0.0711733905061744,0.400197594077449,-0.009615176028514725,-0.000607400781746037,-0.0024132406890385026,0.0026310986208136454,-0.003339161125877581
0.5823307806747576,0.2297744721933246,0.3812454544153226,0.5695773285662277,1.0,-0.013169303381200734,-0.012441123054668424,-0.02191880491068332,0.0023090716175056514,-0.005949796421318752
0.2645709146103243,0.8655879129265567,0.3050902833830552,0.4203669931470755,0.3034308322984219,-0.000149417153243121,0.002735026245509289,-0.0015061175398386694,-0.0006376394261678797,0.0021190995849428873
0.5726111602560099,0.2462708775711736,0.3538278681927131,0.583788308677911,0.923831212920273,-0.017126809935289204,-0.005611943324029198,-0.02054987574329971,-0.0006313055500186237,-0.0007672204628670443
0.0977486689612997,1.0,0.284417421037202,0.0977486689612997,0.2596302066159954,0.022378115809424344,-0.0006244384229557909,-0.0036906182260281637,-0.014138142983483704,0.0026537535876195763
0.3013380888773481,0.6255322195152903,0.3558777008407194,0.8148780538360828,0.4275984771347481,-0.01146825260130754,-0.0020507534714943178,-0.0018813572936687707,0.011135239197428745,0.0029503974343606386
0.2344926021513457,0.8682583192189341,0.3603333796558154,0.1926548525163006,0.2876443827611327,0.018022187204260263,0.0046713472487226685,-0.0006704706637810886,0.004411472026949923,0.0024142892637974
0.0919462703390197,0.1426722426428042,0.1359930474616544,0.3991402552306624,1.0,0.05254505192517172,0.010974380014818052,0.09440871972413334,-0.012519745215745387,0.04222311762312529
0.2637747111473,1.0,0.3350665331062671,0.2637747111473,0.266104773672449,5.636340598357492e-05,0.005998721348623804,5.362823984796705e-05,-0.0026682760707444687,0.0023452136430205427
0.600942103553141,0.8416050032036357,0.2912291073514108,0.4155885595138425,0.3152421424666135,-0.01927058014960494,0.0014203232284125988,-0.0027951302215205942,-0.0009986505262531864,-0.001792165000242676
0.3926885700742838,0.6343250470663808,0.3518898236567909,0.5085541533388079,0.3359277286971377,-0.012600552583517128,0.004706973095990179,-0.0023523722539084703,0.0007694316238485044,0.004909642938000616
0.4108066341518895,0.3122630965944609,0.3603333796558154,0.1926548525163006,0.7998051355818747,-0.00888613493707453,-0.007215276627312051,-0.015218518201827465,-0.004147941787782656,0.0016970964072515926
0.8624375089271817,0.8043315863435779,0.1863021235990466,0.65058929719573,0.3358142863786584,-0.009169321946710624,0.004527485041135151,0.0013956847612644197,-0.003792869916442214,-0.013335644770995714
0.0897102329669467,0.4319721502331402,0.1944672561673432,0.2783106397981187,0.6141816415186601,0.02575488921471788,-0.0058314067440824145,0.0004522853868365928,-0.0018505472911692778,0.002118826725818508
0.2543217427350948,0.6002872806162023,0.1902409086396665,0.2570101319328996,0.4402431710280468,0.00021557817194661766,-0.001454611289782406,0.0023148320651671384,-0.0029423846366171346,-0.0006943946193314332
0.3045659718297713,0.4005015739050811,0.231381832918939,0.3320360406414065,0.6831444684911175,-0.0044691213300848175,-0.005770109002796744,0.0030544449379704018,-0.0020645815026546187,0.008379019023577712
0.4016508315525642,0.1762242013957911,0.1086349002154985,0.3975582675810105,1.0,-0.021055193343768222,0.06711803281933953,0.14055714092847665,-0.005490322105274572,0.046373432438895176
0.4809935891557142,1.0,0.120558547003863,0.4809935891557142,0.2500450599527763,-0.01958566101809083,-0.010632730713482488,0.005033302719293715,0.006193340762556545,-0.006712551954406081
0.4298646213760325,0.4237663886555349,0.3186376389112278,0.3980135478386974,0.5900540171344957,-0.009281294430929848,0.0027728085945727798,-0.005450094781426742,-9.321056841145037e-06,0.0026976350318545883
0.4116786333810759,1.0,0.2653456891737524,0.4116786333810759,0.2630693446107707,-0.009066361575514747,0.0022731845262114803,-0.0024401271308397555,-0.0003585942559766409,-0.0008674508279364091
0.3412523824578546,1.0,0.2743603422783539,0.3412523824578546,0.2736004348352426,-0.0063976837790960415,0.003632409148667648,-0.0017902344425692717,-0.00021392185442891786,-0.0024476389783558263
0.3617140815706212,1.0,0.291081234584,0.3617140815706212,0.2313424377092143,-0.009128250389348978,0.0027527564283445828,-0.0030048826733309396,-0.000465572619195882,-0.0032102964125442666
0.6568955504760364,0.8957668380752036,0.2869815910065706,0.2944422129262407,0.2620668408059093,-0.017880591188477412,-0.0006374515780589718,-0.0025278510322368675,-0.002449253284557926,0.00027056903189077276
0.0378033680437127,0.4104180577055563,0.1817929152592209,0.3718305852275543,0.6188698755436298,0.07577554873563713,-0.009400026692533174,-0.007317299049609574,-0.0015994452428685691,0.0047010323183803845
0.4804093122574372,0.8097594784654921,0.3538278681927131,0.583788308677911,0.2809633348962557,-0.016663946677599597,0.003420798689057847,-2.564733643339423e-05,-0.0013687627072795294,-0.0037177920645626726
0.227576687239577,0.7437630732984538,0.3102266908793567,0.508851386181602,0.3369011783676125,-0.0011805345281572955,0.002369267049480186,-0.0019279321402154892,-0.0003443084001992247,-0.0029382576659736513
0.5906333279435155,0.6783336548986396,0.3960725275244521,0.1746169743104505,0.4123827193360322,-0.02009487533236097,0.004339222245835117,-0.006583783474225129,-0.004287037466874608,-0.002776449357806996
0.353408285715361,0.492778995784136,0.2091618414185619,0.2042020557692211,0.5295893594309794,0.0028951683715331454,-0.004030291940152892,0.0031861993541315316,-0.0020954397151308514,-0.0008611731668497669
0.0667268044184631,0.5835640665763778,0.3399793460129717,0.04528845878597,0.4027727803297036,0.03090634185813542,-0.0020881502712541077,-0.0033595341728323547,-0.007844747176159217,3.626045443525072e-05
0.3025221656039269,0.5396829573125441,0.2632859508237656,0.4122266083144426,0.493669107622346,-0.005665635980994921,-0.0011115690614587948,-0.0018986957290417195,-0.001106728239410586,0.003641959616816166
0.716348054688294,0.8377518107744242,0.3421026930090876,0.3950790984357812,0.3031868973918428,-0.026933006529216073,0.0016865865941690572,-0.0019289828423916333,-0.0023152626464252534,-0.0012994284636261
0.3887788394232873,0.7521052512500277,0.1706302813833216,0.4546566874686619,0.3331643482133669,-0.007803300560217394,0.0026764138664839266,-2.466677980919485e-05,0.0032111412128233495,-0.009302373548689503
0.4329827815006543,0.7783002638290812,0.1590333693689252,0.0731821793940992,0.3457615954202645,-0.00852040893107187,-0.0009204752778987313,0.0008726717697390995,-0.0021716244573235597,-0.010266892981762794
0.5454917199804742,0.2436405545172278,0.39568164080557,0.5892008661001409,1.0,-0.018613110050773686,-0.011507295272713236,-0.026104826756391048,-0.0019800051459105818,-0.005843975132120249
0.5440850406985268,1.0,0.3189586487182927,0.5440850406985268,0.2700083149943502,-0.018601636019448052,-0.00044129574958787996,-0.0012545534353466791,-0.0021199055344732188,0.0014513975669433422
0.6077320212331953,0.8455429445397814,0.1938319233106311,0.5966863830016722,0.2690729371023843,-0.019208292040466403,-0.0025391462304014565,0.0023518925729513283,0.005504982762349755,-0.006556748975363007
0.0330516762802224,1.0,0.1479542215868262,0.0330516762802224,0.2423765817985919,0.037389407724749614,-0.007280452076743132,0.0055285280660154965,0.010110200421700029,-0.02014258944656831
